feedback_id,customer_id,rating,complaint_type,feedback_date
3186,1573,2,Poor App Experience,2025-05-21
3187,1496,2,Long Wait Time,2025-10-22
3188,1028,2,Slow Charging,2026-01-16
3189,436,4,Slow Charging,2026-03-22
3190,1629,3,No Complaint,2025-10-08
3191,1321,2,Long Wait Time,2026-02-22
3192,1986,3,Slow Charging,2025-09-29
3193,864,2,Payment Failure,2025-06-13
3194,619,2,Payment Failure,2025-09-20
3195,377,2,Long Wait Time,2025-06-16
3196,1877,1,Port Not Working,2025-08-05
3197,1202,5,No Complaint,2026-01-23
3198,1197,1,Port Not Working,2025-09-05
3199,1367,2,Poor App Experience,2026-01-01
3200,1990,4,Slow Charging,2025-06-27
3201,1419,1,Port Not Working,2025-07-09
3202,1914,5,Slow Charging,2025-11-04
3203,942,2,Poor App Experience,2025-05-18
3204,1783,1,Long Wait Time,2025-11-30
3205,355,4,No Complaint,2026-04-30
3206,1252,3,Slow Charging,2025-10-14
3207,1846,4,No Complaint,2025-09-13
3208,1230,1,Payment Failure,2025-10-22
3209,1891,2,Port Not Working,2026-03-06
3210,336,1,Payment Failure,2025-10-14
3211,1236,3,No Complaint,2025-10-18
3212,1048,3,Slow Charging,2026-04-11
3213,1011,4,Slow Charging,2025-12-13
3214,1479,3,No Complaint,2025-09-28
3215,814,5,No Complaint,2025-05-24
3216,512,2,Slow Charging,2025-05-24
3217,1432,1,Poor App Experience,2026-01-04
3218,492,2,Slow Charging,2026-04-17
3219,1608,5,No Complaint,2025-08-15
3220,789,3,No Complaint,2026-02-07
3221,1959,1,Poor App Experience,2025-05-27
3222,1854,2,Port Not Working,2026-03-01
3223,1763,2,Slow Charging,2025-10-14
3224,1991,5,No Complaint,2025-05-31
3225,651,1,Long Wait Time,2025-06-21
3226,101,3,Slow Charging,2026-03-26
3227,725,4,No Complaint,2026-04-25
3228,1728,2,Long Wait Time,2025-05-26
3229,854,1,Poor App Experience,2025-12-17
3230,1344,1,Slow Charging,2025-06-27
3231,625,2,Long Wait Time,2025-12-23
3232,823,3,Slow Charging,2025-12-12
3233,579,3,No Complaint,2025-12-24
3234,1982,5,Slow Charging,2025-12-16
3235,1773,5,Slow Charging,2025-07-24
3236,69,4,Slow Charging,2025-07-01
3237,341,4,No Complaint,2025-06-27
3238,330,2,Port Not Working,2026-04-07
3239,505,1,Payment Failure,2025-09-29
3240,1993,5,Slow Charging,2026-02-04
3241,183,1,Payment Failure,2025-09-13
3242,569,2,Long Wait Time,2026-04-05
3243,862,3,No Complaint,2025-10-09
3244,567,4,No Complaint,2026-01-20
3245,1374,3,No Complaint,2025-07-23
3246,100,4,No Complaint,2025-12-03
3247,45,1,Poor App Experience,2025-10-11
3248,1970,3,No Complaint,2025-09-15
3249,534,5,No Complaint,2025-08-03
3250,1280,3,Slow Charging,2026-03-18
3251,314,3,No Complaint,2025-12-22
3252,374,5,No Complaint,2025-11-22
3253,667,2,Long Wait Time,2025-10-29
3254,1245,5,Slow Charging,2026-03-25
3255,1380,5,No Complaint,2025-07-18
3256,616,2,Slow Charging,2026-03-26
3257,529,2,Poor App Experience,2025-10-05
3258,431,5,No Complaint,2025-08-20
3259,859,5,No Complaint,2025-09-22
3260,850,4,No Complaint,2026-05-04
3261,1755,1,Long Wait Time,2025-11-23
3262,1271,1,Port Not Working,2026-01-13
3263,1486,3,Slow Charging,2025-08-20
3264,1261,3,No Complaint,2026-04-19
3265,531,5,No Complaint,2025-07-01
3266,183,5,Slow Charging,2025-05-13
3267,1260,3,No Complaint,2026-04-21
3268,1633,3,No Complaint,2026-03-01
3269,1762,1,Poor App Experience,2025-12-17
3270,379,3,No Complaint,2026-04-09
3271,1734,1,Port Not Working,2025-07-10
3272,547,5,Slow Charging,2026-03-09
3273,1446,1,Slow Charging,2025-12-03
3274,819,4,Slow Charging,2026-01-16
3275,829,4,Slow Charging,2025-05-15
3276,463,3,No Complaint,2025-06-04
3277,671,5,Slow Charging,2026-03-10
3278,79,2,Poor App Experience,2025-10-20
3279,1733,3,No Complaint,2025-12-31
3280,437,2,Payment Failure,2025-10-27
3281,692,2,Port Not Working,2025-12-02
3282,383,5,Slow Charging,2025-06-30
3283,1037,4,No Complaint,2025-09-24
3284,1900,5,No Complaint,2025-07-14
3285,1590,3,No Complaint,2025-11-21
3286,728,5,Slow Charging,2025-10-09
3287,342,1,Long Wait Time,2025-11-06
3288,1268,5,Slow Charging,2025-05-10
3289,916,1,Port Not Working,2025-10-15
3290,1884,4,No Complaint,2025-06-27
3291,1868,5,No Complaint,2025-06-06
3292,1313,5,No Complaint,2026-02-19
3293,299,4,Slow Charging,2026-03-08
3294,763,4,No Complaint,2025-10-30
3295,906,5,No Complaint,2025-09-22
3296,1059,3,No Complaint,2025-09-25
3297,1721,1,Payment Failure,2026-05-01
3298,891,5,Slow Charging,2026-02-03
3299,681,5,No Complaint,2025-11-14
3300,8,1,Slow Charging,2026-01-29
3301,1284,5,No Complaint,2025-10-13
3302,170,2,Port Not Working,2025-07-18
3303,489,2,Poor App Experience,2025-06-26
3304,79,4,Slow Charging,2025-12-30
3305,308,1,Long Wait Time,2026-01-20
3306,1483,4,No Complaint,2026-02-06
3307,1608,4,No Complaint,2025-05-22
3308,1216,4,Slow Charging,2026-01-29
3309,1409,2,Payment Failure,2025-06-14
3310,584,5,Slow Charging,2026-03-21
3311,187,3,Slow Charging,2025-08-05
3312,948,3,No Complaint,2026-01-25
3313,1222,2,Payment Failure,2025-09-12
3314,1192,5,No Complaint,2026-04-08
3315,224,3,Slow Charging,2025-09-11
3316,275,5,No Complaint,2026-03-07
3317,292,5,Slow Charging,2025-12-09
3318,1847,5,Slow Charging,2025-09-25
3319,1748,3,Slow Charging,2025-10-17
3320,1949,1,Slow Charging,2026-02-08
3321,1499,4,No Complaint,2025-06-26
3322,106,5,No Complaint,2025-05-21
3323,1518,4,Slow Charging,2025-10-10
3324,919,1,Port Not Working,2025-08-18
3325,949,5,No Complaint,2025-10-21
3326,1267,1,Slow Charging,2026-01-07
3327,790,2,Poor App Experience,2025-05-13
3328,1484,5,No Complaint,2026-01-23
3329,1990,4,No Complaint,2026-03-20
3330,300,1,Slow Charging,2025-08-21
3331,464,2,Port Not Working,2025-09-20
3332,1875,5,No Complaint,2025-07-24
3333,429,2,Long Wait Time,2025-12-12
3334,1887,1,Port Not Working,2026-05-05
3335,1488,3,No Complaint,2025-06-13
3336,976,3,Slow Charging,2025-12-05
3337,1828,1,Slow Charging,2025-05-12
3338,84,4,No Complaint,2026-01-12
3339,76,4,Slow Charging,2025-09-19
3340,1071,2,Poor App Experience,2025-11-03
3341,1135,1,Port Not Working,2025-10-06
3342,1965,1,Slow Charging,2025-11-08
3343,52,1,Port Not Working,2025-11-11
3344,1195,3,Slow Charging,2026-04-11
3345,1624,1,Long Wait Time,2026-03-24
3346,1565,5,Slow Charging,2025-11-26
3347,1948,5,No Complaint,2025-12-23
3348,108,4,No Complaint,2025-06-30
3349,1982,1,Slow Charging,2025-10-07
3350,1734,5,Slow Charging,2026-03-22
3351,778,1,Payment Failure,2025-08-29
3352,1763,5,No Complaint,2026-03-15
3353,572,3,No Complaint,2025-12-12
3354,1660,4,No Complaint,2026-02-27
3355,646,1,Slow Charging,2025-09-26
3356,1209,1,Slow Charging,2025-11-15
3357,1243,3,Slow Charging,2025-09-17
3358,1533,2,Port Not Working,2025-09-15
3359,1123,3,No Complaint,2025-09-04
3360,312,1,Port Not Working,2025-10-22
3361,890,1,Slow Charging,2026-03-04
3362,1804,5,Slow Charging,2026-01-04
3363,1723,2,Port Not Working,2026-03-29
3364,987,1,Payment Failure,2025-11-14
3365,44,1,Payment Failure,2025-08-22
3366,347,4,Slow Charging,2025-12-26
3367,247,3,No Complaint,2025-07-28
3368,507,1,Slow Charging,2026-03-01
3369,951,3,No Complaint,2026-04-16
3370,1175,2,Payment Failure,2025-05-30
3371,1638,3,No Complaint,2026-04-28
3372,1554,2,Payment Failure,2025-06-23
3373,1950,3,Slow Charging,2025-07-28
3374,796,2,Port Not Working,2025-08-26
3375,1479,2,Long Wait Time,2025-11-15
3376,115,2,Long Wait Time,2025-11-27
3377,1308,5,No Complaint,2026-02-16
3378,96,3,No Complaint,2025-05-23
3379,1198,3,Slow Charging,2025-10-14
3380,811,1,Port Not Working,2025-08-22
3381,1353,3,No Complaint,2025-08-19
3382,141,5,No Complaint,2025-08-01
3383,901,4,No Complaint,2026-02-02
3384,286,3,Slow Charging,2026-03-31
3385,875,2,Long Wait Time,2025-07-25
3386,1931,3,Slow Charging,2026-02-09
3387,942,4,No Complaint,2026-03-14
3388,878,1,Slow Charging,2026-01-03
3389,1600,1,Long Wait Time,2026-02-16
3390,91,4,Slow Charging,2025-05-30
3391,1636,3,No Complaint,2025-07-04
3392,843,3,No Complaint,2025-09-15
3393,1847,5,Slow Charging,2026-01-06
3394,783,3,Slow Charging,2026-01-31
3395,742,5,No Complaint,2025-08-14
3396,1380,3,Slow Charging,2026-03-25
3397,690,4,No Complaint,2026-04-07
3398,667,3,No Complaint,2025-08-11
3399,641,2,Long Wait Time,2025-06-11
3400,882,2,Poor App Experience,2025-08-04
3401,952,2,Port Not Working,2025-11-30
3402,445,2,Payment Failure,2026-03-15
3403,1727,5,Slow Charging,2026-05-04
3404,134,2,Poor App Experience,2026-03-06
3405,1744,3,No Complaint,2025-12-03
3406,1077,5,No Complaint,2025-08-21
3407,289,3,No Complaint,2025-08-12
3408,464,4,No Complaint,2025-12-07
3409,1496,5,No Complaint,2026-02-17
3410,882,5,Slow Charging,2025-07-06
3411,1847,5,Slow Charging,2026-02-23
3412,471,3,Slow Charging,2025-08-29
3413,998,5,No Complaint,2026-02-11
3414,1462,3,No Complaint,2025-09-18
3415,1410,2,Payment Failure,2025-07-23
3416,1679,3,No Complaint,2026-02-03
3417,1444,5,No Complaint,2025-07-05
3418,1668,1,Long Wait Time,2025-05-29
3419,446,2,Payment Failure,2025-12-22
3420,1766,2,Payment Failure,2025-09-06
3421,899,3,No Complaint,2025-12-14
3422,1092,4,Slow Charging,2025-10-24
3423,658,2,Slow Charging,2025-12-24
3424,813,1,Port Not Working,2026-04-16
3425,982,1,Port Not Working,2026-01-30
3426,877,2,Poor App Experience,2025-07-04
3427,393,4,No Complaint,2026-03-16
3428,1093,4,Slow Charging,2025-12-09
3429,1444,4,Slow Charging,2025-10-20
3430,1849,5,Slow Charging,2025-11-29
3431,217,4,No Complaint,2026-02-23
3432,935,5,Slow Charging,2025-10-13
3433,380,1,Slow Charging,2026-02-19
3434,1338,1,Poor App Experience,2025-06-10
3435,1582,2,Slow Charging,2025-06-27
3436,1001,2,Port Not Working,2025-09-30
3437,332,4,No Complaint,2026-02-06
3438,824,4,Slow Charging,2025-08-31
3439,457,4,No Complaint,2026-03-26
3440,1739,2,Slow Charging,2026-01-16
3441,1739,2,Poor App Experience,2026-04-28
3442,691,1,Port Not Working,2026-03-30
3443,240,4,Slow Charging,2025-09-06
3444,1567,5,Slow Charging,2026-04-25
3445,726,1,Poor App Experience,2025-06-06
3446,913,3,No Complaint,2026-01-10
3447,906,3,No Complaint,2026-02-02
3448,1237,4,Slow Charging,2025-07-07
3449,1522,4,No Complaint,2026-03-02
3450,212,5,No Complaint,2026-03-11
3451,357,4,Slow Charging,2025-07-08
3452,1252,1,Long Wait Time,2025-06-15
3453,1483,5,No Complaint,2025-08-27
3454,1822,1,Poor App Experience,2025-10-12
3455,1759,2,Payment Failure,2025-06-22
3456,1889,3,No Complaint,2025-08-19
3457,1275,1,Payment Failure,2025-09-08
3458,995,4,Slow Charging,2026-04-14
3459,1175,1,Poor App Experience,2025-09-12
3460,1411,2,Port Not Working,2025-06-04
3461,1649,1,Port Not Working,2025-09-02
3462,338,2,Slow Charging,2026-03-31
3463,110,4,Slow Charging,2025-07-21
3464,828,1,Slow Charging,2025-07-29
3465,896,1,Port Not Working,2025-06-09
3466,440,5,No Complaint,2025-06-05
3467,370,3,No Complaint,2026-04-06
3468,126,5,No Complaint,2025-05-18
3469,532,4,Slow Charging,2025-05-09
3470,60,4,No Complaint,2025-09-27
3471,1648,1,Payment Failure,2026-03-07
3472,816,3,No Complaint,2026-03-07
3473,972,4,No Complaint,2025-09-15
3474,1872,2,Poor App Experience,2026-01-05
3475,1099,5,Slow Charging,2026-02-01
3476,1052,4,No Complaint,2026-02-03
3477,1208,2,Long Wait Time,2026-04-06
3478,1901,5,No Complaint,2025-06-01
3479,1341,4,No Complaint,2026-01-26
3480,191,3,Slow Charging,2026-03-25
3481,34,4,No Complaint,2025-09-02
3482,1920,4,Slow Charging,2025-08-27
3483,803,4,No Complaint,2025-05-30
3484,1101,4,No Complaint,2026-04-02
3485,754,3,No Complaint,2025-05-19
3486,183,1,Port Not Working,2025-06-23
3487,350,3,No Complaint,2025-08-17
3488,144,2,Payment Failure,2025-07-05
3489,1366,3,Slow Charging,2025-05-18
3490,1321,5,No Complaint,2025-12-11
3491,1609,1,Poor App Experience,2026-04-12
3492,1790,1,Payment Failure,2025-11-09
3493,1697,2,Poor App Experience,2026-01-16
3494,87,1,Payment Failure,2026-03-14
3495,1496,1,Payment Failure,2025-09-01
3496,216,3,No Complaint,2026-01-19
3497,1606,5,No Complaint,2025-09-22
3498,1940,4,No Complaint,2025-12-03
3499,704,5,No Complaint,2025-05-07
3500,1576,1,Poor App Experience,2025-11-07
3501,1902,2,Port Not Working,2025-05-12
3502,1609,1,Long Wait Time,2026-04-15
3503,1051,4,No Complaint,2026-04-23
3504,1041,4,Slow Charging,2025-08-09
3505,432,5,No Complaint,2025-08-30
3506,1236,2,Port Not Working,2025-11-19
3507,831,2,Long Wait Time,2026-02-16
3508,54,2,Poor App Experience,2025-09-11
3509,1199,4,No Complaint,2025-08-03
3510,1902,4,Slow Charging,2025-06-22
3511,1224,4,No Complaint,2026-02-06
3512,769,1,Long Wait Time,2025-07-15
3513,1382,3,No Complaint,2025-09-01
3514,1825,5,Slow Charging,2025-05-24
3515,1064,3,No Complaint,2025-10-28
3516,1215,2,Slow Charging,2025-09-29
3517,1201,4,No Complaint,2026-03-23
3518,1777,1,Port Not Working,2025-07-05
3519,1042,2,Poor App Experience,2025-07-07
3520,1053,5,Slow Charging,2025-08-06
3521,653,4,No Complaint,2026-01-11
3522,816,2,Port Not Working,2025-10-21
3523,927,5,No Complaint,2025-09-20
3524,543,2,Payment Failure,2026-04-19
3525,1650,5,Slow Charging,2026-02-04
3526,1744,4,No Complaint,2026-03-10
3527,581,5,No Complaint,2025-09-14
3528,1628,2,Payment Failure,2025-07-26
3529,292,3,No Complaint,2026-03-23
3530,1614,3,Slow Charging,2026-05-01
3531,1387,3,No Complaint,2025-10-26
3532,316,5,Slow Charging,2025-09-15
3533,2000,5,No Complaint,2025-10-28
3534,1744,2,Slow Charging,2026-02-18
3535,822,5,No Complaint,2026-01-23
3536,1822,3,Slow Charging,2025-11-01
3537,1139,4,No Complaint,2025-10-04
3538,59,2,Payment Failure,2026-04-02
3539,541,5,No Complaint,2025-05-06
3540,1048,1,Payment Failure,2026-04-06
3541,430,3,Slow Charging,2025-07-30
3542,800,5,No Complaint,2025-08-05
3543,680,4,No Complaint,2025-05-23
3544,1298,3,Slow Charging,2025-08-28
3545,1490,2,Port Not Working,2025-10-10
3546,1877,5,No Complaint,2026-02-03
3547,1848,5,No Complaint,2025-12-23
3548,731,3,Slow Charging,2026-03-03
3549,1522,1,Port Not Working,2026-02-07
3550,257,1,Port Not Working,2025-06-21
3551,1597,4,Slow Charging,2025-06-03
3552,998,3,No Complaint,2026-02-20
3553,1171,3,No Complaint,2025-09-15
3554,977,1,Payment Failure,2026-01-31
3555,732,5,Slow Charging,2025-07-05
3556,1968,5,Slow Charging,2025-06-16
3557,1975,3,No Complaint,2025-10-29
3558,1860,5,No Complaint,2026-02-20
3559,1259,2,Payment Failure,2026-03-20
3560,331,4,No Complaint,2026-01-16
3561,785,4,Slow Charging,2025-12-01
3562,1292,1,Poor App Experience,2025-09-10
3563,397,1,Slow Charging,2026-03-16
3564,682,5,No Complaint,2025-11-15
3565,1592,1,Poor App Experience,2025-12-14
3566,644,2,Slow Charging,2026-01-02
3567,341,1,Payment Failure,2025-07-17
3568,1567,3,Slow Charging,2026-02-28
3569,1545,3,Slow Charging,2026-01-24
3570,1494,2,Poor App Experience,2025-11-07
3571,394,4,Slow Charging,2025-07-17
3572,140,3,No Complaint,2025-05-26
3573,1496,5,No Complaint,2025-09-08
3574,1655,2,Payment Failure,2025-12-06
3575,914,5,No Complaint,2025-10-21
3576,486,3,No Complaint,2026-03-01
3577,712,5,Slow Charging,2026-03-27
3578,1988,4,Slow Charging,2025-06-09
3579,1392,3,No Complaint,2026-02-04
3580,1414,1,Poor App Experience,2025-09-11
3581,1886,2,Payment Failure,2025-08-10
3582,873,3,Slow Charging,2025-06-15
3583,1663,3,Slow Charging,2025-12-29
3584,276,2,Poor App Experience,2025-09-03
3585,929,4,Slow Charging,2026-01-26
3586,407,5,No Complaint,2025-10-10
3587,144,4,Slow Charging,2025-11-01
3588,557,2,Long Wait Time,2025-11-14
3589,269,2,Payment Failure,2025-12-03
3590,349,1,Payment Failure,2026-01-13
3591,1551,3,Slow Charging,2025-10-21
3592,931,2,Poor App Experience,2025-11-05
3593,534,4,Slow Charging,2025-12-24
3594,1251,5,No Complaint,2026-01-23
3595,1801,1,Long Wait Time,2026-04-23
3596,1378,1,Port Not Working,2025-08-16
3597,303,1,Slow Charging,2025-08-06
3598,1935,2,Poor App Experience,2025-05-20
3599,1145,4,Slow Charging,2026-02-06
3600,1585,5,No Complaint,2026-01-22
3601,664,1,Payment Failure,2026-04-17
3602,878,4,Slow Charging,2026-02-03
3603,379,2,Payment Failure,2025-08-05
3604,1297,5,No Complaint,2025-11-02
3605,1296,3,No Complaint,2026-01-28
3606,1529,4,No Complaint,2025-08-31
3607,1748,4,Slow Charging,2026-03-04
3608,1328,3,No Complaint,2025-10-20
3609,1258,1,Long Wait Time,2025-09-03
3610,1989,2,Poor App Experience,2025-07-05
3611,526,3,Slow Charging,2026-05-04
3612,913,1,Payment Failure,2025-08-18
3613,729,4,Slow Charging,2026-01-27
3614,347,1,Payment Failure,2025-10-02
3615,787,3,No Complaint,2026-01-02
3616,1059,2,Poor App Experience,2026-01-31
3617,736,3,No Complaint,2025-05-28
3618,364,2,Long Wait Time,2026-02-10
3619,986,1,Port Not Working,2026-01-31
3620,1772,2,Poor App Experience,2025-11-30
3621,1817,1,Payment Failure,2025-06-08
3622,928,4,No Complaint,2026-04-29
3623,1330,4,Slow Charging,2025-07-13
3624,113,2,Poor App Experience,2025-05-17
3625,428,1,Poor App Experience,2025-06-07
3626,1524,5,No Complaint,2026-01-06
3627,466,3,No Complaint,2026-02-13
3628,197,5,No Complaint,2025-05-26
3629,1281,1,Slow Charging,2025-07-02
3630,107,3,Slow Charging,2026-04-02
3631,1619,2,Slow Charging,2025-05-11
3632,1227,3,No Complaint,2025-06-30
3633,138,1,Port Not Working,2025-07-01
3634,1442,5,Slow Charging,2025-09-22
3635,259,4,No Complaint,2025-10-28
3636,1340,2,Payment Failure,2025-08-19
3637,459,2,Long Wait Time,2026-04-17
3638,985,2,Port Not Working,2025-08-09
3639,501,5,Slow Charging,2025-05-09
3640,1378,2,Poor App Experience,2025-12-12
3641,795,5,No Complaint,2026-04-12
3642,268,4,No Complaint,2026-02-27
3643,1072,4,Slow Charging,2026-01-14
3644,1285,1,Long Wait Time,2025-08-24
3645,1339,5,No Complaint,2025-09-07
3646,1427,3,Slow Charging,2025-07-10
3647,1127,2,Slow Charging,2026-01-13
3648,676,2,Slow Charging,2025-11-22
3649,1335,3,No Complaint,2026-03-05
3650,630,3,No Complaint,2025-10-28
3651,858,3,Slow Charging,2025-05-15
3652,760,5,No Complaint,2026-04-25
3653,766,5,No Complaint,2025-10-23
3654,124,3,No Complaint,2025-09-04
3655,1504,2,Slow Charging,2025-12-06
3656,1133,4,No Complaint,2025-10-26
3657,1745,5,No Complaint,2026-01-05
3658,1745,5,No Complaint,2026-03-24
3659,256,4,No Complaint,2025-12-30
3660,202,2,Long Wait Time,2025-10-30
3661,614,3,No Complaint,2026-02-20
3662,1793,3,No Complaint,2026-01-04
3663,1914,1,Payment Failure,2025-05-19
3664,854,5,Slow Charging,2025-05-11
3665,1906,5,Slow Charging,2025-08-10
3666,455,1,Port Not Working,2025-11-09
3667,811,4,No Complaint,2026-05-05
3668,522,1,Payment Failure,2025-06-25
3669,111,5,Slow Charging,2025-08-11
3670,1189,4,No Complaint,2025-06-29
3671,1873,2,Port Not Working,2026-02-26
3672,1714,5,No Complaint,2026-01-19
3673,436,1,Long Wait Time,2026-01-10
3674,684,1,Long Wait Time,2025-09-16
3675,883,4,No Complaint,2025-05-23
3676,1241,5,Slow Charging,2025-09-24
3677,1156,3,No Complaint,2026-03-02
3678,1606,1,Poor App Experience,2026-02-03
3679,1149,3,No Complaint,2026-04-22
3680,613,4,No Complaint,2025-07-27
3681,579,5,Slow Charging,2025-09-09
3682,1064,4,No Complaint,2026-02-24
3683,298,4,Slow Charging,2026-02-03
3684,1007,1,Poor App Experience,2025-10-13
3685,1405,3,No Complaint,2026-03-13
3686,1542,1,Port Not Working,2025-07-21
3687,14,3,No Complaint,2025-09-05
3688,602,2,Slow Charging,2025-05-31
3689,708,3,Slow Charging,2026-04-29
3690,1015,2,Port Not Working,2025-07-13
3691,28,1,Slow Charging,2025-05-15
3692,1539,3,Slow Charging,2025-09-26
3693,223,4,No Complaint,2025-10-24
3694,1532,5,Slow Charging,2025-07-10
3695,751,1,Long Wait Time,2026-02-20
3696,1860,3,No Complaint,2025-07-28
3697,601,2,Slow Charging,2025-12-25
3698,404,1,Slow Charging,2025-08-11
3699,104,1,Payment Failure,2025-07-06
3700,971,2,Slow Charging,2025-08-15
3701,1361,4,No Complaint,2026-04-12
3702,1626,3,Slow Charging,2025-05-25
3703,1959,4,No Complaint,2025-08-11
3704,1980,4,No Complaint,2026-04-06
3705,1243,2,Poor App Experience,2025-10-15
3706,43,4,Slow Charging,2025-05-17
3707,399,1,Long Wait Time,2025-07-15
3708,769,2,Long Wait Time,2026-02-25
3709,156,4,No Complaint,2026-01-27
3710,956,4,Slow Charging,2026-04-01
3711,1613,1,Slow Charging,2025-12-08
3712,102,2,Poor App Experience,2026-04-20
3713,583,3,Slow Charging,2026-02-01
3714,1727,2,Payment Failure,2025-11-11
3715,864,1,Port Not Working,2026-04-02
3716,351,1,Port Not Working,2026-04-14
3717,1272,5,Slow Charging,2026-02-10
3718,724,5,Slow Charging,2026-01-18
3719,1562,3,No Complaint,2026-03-15
3720,1001,3,No Complaint,2025-12-31
3721,1085,3,No Complaint,2025-09-06
3722,1688,2,Payment Failure,2026-01-16
3723,1327,5,No Complaint,2026-03-13
3724,978,2,Port Not Working,2026-01-30
3725,411,5,Slow Charging,2025-10-14
3726,515,3,Slow Charging,2025-05-26
3727,1811,2,Slow Charging,2026-03-31
3728,825,2,Slow Charging,2026-03-02
3729,1924,2,Payment Failure,2025-06-03
3730,105,5,Slow Charging,2025-05-17
3731,1687,1,Long Wait Time,2025-06-06
3732,60,1,Poor App Experience,2025-06-20
3733,1142,5,No Complaint,2025-08-23
3734,834,4,Slow Charging,2026-04-30
3735,952,1,Payment Failure,2026-01-25
3736,374,2,Slow Charging,2025-06-01
3737,1371,2,Long Wait Time,2025-12-21
3738,1374,4,Slow Charging,2026-02-10
3739,1893,2,Slow Charging,2026-01-21
3740,766,5,Slow Charging,2025-07-27
3741,216,2,Payment Failure,2025-10-07
3742,1624,1,Slow Charging,2025-07-18
3743,1792,3,Slow Charging,2025-10-29
3744,1957,3,No Complaint,2026-03-24
3745,220,3,No Complaint,2025-09-08
