session_id,customer_id,station_id,session_start,duration_minutes,energy_kwh,wait_time_minutes,amount_paid
6522,1999,18,2024-11-26 10:44:00,12,17.24,2,288.12
6523,1263,2,2024-06-07 16:48:00,69,87.83,11,1335.75
6524,999,24,2024-05-19 07:53:00,46,66.98,10,693.14
6525,782,19,2024-11-12 18:25:00,22,27.37,41,355.66
6526,1881,37,2024-11-05 20:28:00,68,49.52,20,466.17
6527,880,20,2025-03-21 12:46:00,96,64.91,10,1125.75
6528,486,3,2024-01-06 04:31:00,11,7.94,11,122.45
6529,1754,31,2025-03-07 13:51:00,88,90.05,13,1345.16
6530,499,35,2024-12-20 01:57:00,50,34.87,11,362.76
6531,1135,25,2024-11-28 19:43:00,11,7.76,37,102.1
6532,1788,5,2024-03-20 01:31:00,53,73.41,1,605.85
6533,1254,50,2025-04-08 19:43:00,20,29.12,33,387.22
6534,1900,23,2025-04-20 18:14:00,120,135.23,20,2251.51
6535,1775,17,2024-05-11 10:22:00,65,58.82,6,577.32
6536,197,20,2025-01-15 17:39:00,49,41.73,2,412.93
6537,1642,50,2024-10-19 18:23:00,93,62.95,38,756.68
6538,1229,13,2024-04-16 01:15:00,80,53.7,13,743.1
6539,1203,3,2024-09-03 00:22:00,104,124.11,13,1734.73
6540,1451,5,2024-01-07 13:52:00,114,89.81,3,1302.95
6541,131,9,2024-09-22 15:18:00,15,18.52,3,159.98
6542,1695,13,2024-01-13 21:24:00,83,109.17,7,1782.55
6543,298,5,2024-05-21 10:08:00,79,78.74,12,736.18
6544,1181,16,2024-01-04 20:11:00,80,68.66,33,648.5
6545,1030,23,2024-01-25 10:24:00,120,77.64,6,1198.8
6546,1170,7,2024-03-17 20:26:00,16,13.38,44,154.39
6547,1082,37,2024-08-03 10:16:00,88,126.91,2,1710.66
6548,557,18,2025-05-07 00:38:00,40,43.57,13,502.45
6549,631,30,2024-02-05 19:49:00,33,46.66,13,693.99
6550,764,17,2024-09-18 14:19:00,77,78.9,10,946.1
6551,314,15,2024-01-15 23:03:00,116,108.39,0,1500.56
6552,633,18,2024-11-16 12:55:00,23,21.27,3,199.62
6553,1822,50,2024-12-10 23:14:00,52,33.66,12,480.79
6554,1761,25,2024-08-09 01:54:00,116,107.19,11,1519.5
6555,1709,33,2025-03-12 11:41:00,57,69.92,13,789.98
6556,1102,37,2024-04-18 15:36:00,99,145.59,3,2513.97
6557,632,32,2024-05-16 07:29:00,29,40.27,1,606.04
6558,667,10,2024-02-12 22:50:00,108,140.23,12,2254.94
6559,38,38,2024-03-04 00:08:00,68,66.66,8,864.64
6560,1863,49,2025-01-28 09:11:00,42,50.74,7,491.33
6561,207,5,2025-02-20 20:37:00,16,11.48,36,179.31
6562,274,16,2024-09-05 14:12:00,90,129.48,3,2049.39
6563,1943,16,2024-01-04 19:57:00,78,63.88,26,747.39
6564,333,16,2024-09-08 17:58:00,108,142.1,6,1575.45
6565,445,13,2025-01-12 05:32:00,66,55.3,4,886.53
6566,854,21,2024-07-25 17:25:00,62,79.63,1,1232.61
6567,1963,22,2025-04-16 17:02:00,14,9.03,11,154.18
6568,1180,43,2024-06-28 22:48:00,37,40.33,10,511.84
6569,763,4,2025-04-12 02:54:00,50,42.13,10,528.33
6570,219,36,2024-11-21 01:30:00,68,78.8,8,1118.35
6571,1483,7,2025-02-13 09:56:00,77,114.11,3,1309.47
6572,1552,41,2025-02-06 03:18:00,44,43.34,2,731.84
6573,1348,39,2024-06-23 08:07:00,68,46.5,0,775.47
6574,833,24,2024-07-31 04:58:00,60,57.11,11,622.78
6575,1606,21,2024-12-07 10:15:00,109,151.12,12,1541.17
6576,1908,32,2024-08-05 13:23:00,87,100.8,11,1429.63
6577,94,11,2024-12-05 07:17:00,46,65.8,4,679.71
6578,1643,36,2024-02-22 13:11:00,33,31.12,8,407.79
6579,635,40,2024-11-26 03:33:00,92,87.66,9,1038.71
6580,329,36,2024-09-21 07:25:00,37,45.92,1,670.07
6581,1540,14,2024-04-12 02:42:00,56,37.74,6,331.07
6582,404,23,2024-08-08 03:52:00,23,33.39,0,321.83
6583,1038,19,2024-08-31 06:19:00,49,49.52,6,616.83
6584,1533,12,2024-04-26 19:56:00,113,143.79,40,2248.38
6585,156,40,2024-12-23 13:35:00,30,41.79,11,552.56
6586,699,43,2025-04-29 16:59:00,114,96.45,6,887.46
6587,1300,46,2025-01-19 10:44:00,97,117.63,9,958.81
6588,917,20,2024-08-16 08:01:00,120,120.78,15,1149.2
6589,1288,27,2024-02-23 23:31:00,54,52.2,14,670.82
6590,1171,4,2024-07-16 03:32:00,41,51.93,8,492.99
6591,255,6,2024-09-16 01:38:00,50,41.73,10,366.36
6592,1839,43,2024-03-05 09:06:00,57,81.49,13,844.96
6593,1121,17,2024-01-04 02:27:00,118,152.93,14,1296.78
6594,1704,42,2024-12-07 12:16:00,87,123.46,9,1365.39
6595,435,16,2024-09-09 22:22:00,117,89.07,3,1442.04
6596,781,40,2024-02-18 08:27:00,96,67.03,9,1202.34
6597,719,31,2024-04-26 06:30:00,64,89.98,8,726.32
6598,1268,6,2024-04-13 08:04:00,90,93.8,2,765.03
6599,12,32,2024-02-26 18:23:00,71,83.65,29,1425.07
6600,209,20,2024-10-25 11:06:00,45,50.59,11,570.09
6601,1587,13,2024-10-04 15:54:00,37,34.98,1,614.14
6602,957,12,2024-10-31 12:27:00,102,68.35,1,912.54
6603,495,34,2024-09-22 02:24:00,115,124.98,4,2071.66
6604,1462,11,2024-04-10 20:56:00,12,16.09,12,202.04
6605,36,20,2025-01-05 12:17:00,42,38.07,7,312.9
6606,15,25,2024-12-09 00:16:00,55,68.3,3,1006.79
6607,1259,4,2024-09-18 02:53:00,75,77.36,6,659.69
6608,364,32,2024-11-22 12:15:00,101,151.02,14,1485.05
6609,424,32,2024-04-23 13:39:00,119,106.1,8,1730.65
6610,300,42,2024-07-16 01:21:00,84,54.03,14,558.58
6611,432,21,2025-03-07 04:10:00,63,80.76,11,856.2
6612,422,4,2025-05-09 11:55:00,36,52.75,14,890.75
6613,1575,20,2025-03-07 11:06:00,34,41.12,11,661.77
6614,1204,28,2024-05-31 04:26:00,17,19.89,1,301.34
6615,1250,36,2024-11-14 22:29:00,30,30.61,0,459.35
6616,184,17,2024-12-01 22:15:00,24,34.2,12,373.11
6617,1621,5,2024-11-07 19:54:00,21,25.85,37,301.72
6618,636,46,2024-01-26 20:48:00,30,36.85,28,621.0
6619,355,28,2024-01-21 01:26:00,26,28.24,5,273.15
6620,1067,17,2024-04-14 11:54:00,69,79.23,6,1059.92
6621,1223,21,2025-04-17 18:19:00,57,79.14,45,1080.44
6622,319,21,2024-02-02 20:30:00,45,62.12,30,606.25
6623,555,40,2024-08-15 14:22:00,60,55.78,3,536.82
6624,1733,50,2025-02-18 16:43:00,89,107.17,13,1073.68
6625,386,28,2024-09-08 13:27:00,54,69.94,1,706.52
6626,1506,1,2024-02-10 05:08:00,90,59.78,7,863.23
6627,1911,45,2025-05-09 16:31:00,55,71.91,8,703.68
6628,618,19,2025-01-12 16:13:00,115,151.05,9,2229.34
6629,1553,22,2025-01-21 14:18:00,82,86.58,7,1228.08
6630,1814,34,2025-05-11 06:35:00,98,70.02,4,820.39
6631,587,14,2024-01-19 19:54:00,34,49.11,25,850.57
6632,696,12,2025-05-08 02:22:00,18,18.74,9,297.92
6633,861,2,2025-04-26 13:34:00,102,113.89,4,2018.27
6634,524,31,2024-02-22 11:30:00,109,96.88,3,791.69
6635,96,43,2025-04-10 02:02:00,112,88.7,0,853.59
6636,1824,7,2025-01-01 04:13:00,84,75.97,11,688.75
6637,198,27,2024-11-01 16:14:00,27,20.84,11,356.62
6638,203,17,2025-05-14 04:59:00,31,30.02,7,428.66
6639,845,48,2025-01-17 04:07:00,47,39.37,6,672.64
6640,218,22,2024-11-26 01:17:00,51,36.32,12,467.98
6641,1766,29,2024-09-09 17:32:00,113,71.08,2,1051.27
6642,1309,23,2025-01-24 19:06:00,36,27.39,44,300.88
6643,401,12,2024-12-27 21:25:00,34,30.73,8,373.22
6644,1394,3,2024-04-16 06:45:00,59,79.07,6,701.0
6645,1795,22,2024-08-15 02:36:00,68,55.94,6,840.89
6646,206,23,2024-05-30 10:21:00,27,27.23,15,336.85
6647,1594,11,2024-11-18 12:00:00,33,45.9,10,564.34
6648,45,44,2024-10-25 07:00:00,89,102.42,13,1340.5
6649,161,39,2025-01-05 11:00:00,71,87.07,13,1127.94
6650,1166,26,2024-10-18 18:38:00,82,65.24,43,1142.16
6651,1167,42,2024-03-04 20:36:00,47,51.97,39,557.57
6652,242,12,2024-04-30 21:05:00,86,105.47,0,881.85
6653,593,6,2024-07-04 10:07:00,73,99.52,10,1313.38
6654,812,14,2025-04-05 14:13:00,52,40.76,5,684.58
6655,71,9,2024-09-15 18:38:00,61,59.02,37,768.22
6656,1658,35,2024-07-07 17:53:00,105,88.38,2,785.6
6657,331,5,2024-01-31 22:42:00,98,94.53,2,1044.27
6658,1262,17,2025-03-07 14:13:00,110,126.75,12,1944.42
6659,1402,19,2025-01-18 06:05:00,12,10.87,14,140.8
6660,1358,3,2025-04-22 06:43:00,17,25.47,4,321.16
6661,1175,27,2024-01-22 17:58:00,90,98.21,10,1323.88
6662,1249,29,2024-11-07 06:21:00,76,66.08,8,1124.43
6663,386,7,2024-05-14 18:17:00,108,97.21,16,941.79
6664,1449,36,2024-08-09 01:27:00,27,31.82,0,495.31
6665,1834,33,2024-02-25 17:02:00,97,81.99,3,915.8
6666,1635,20,2025-01-16 03:18:00,10,9.22,1,125.24
6667,30,43,2024-02-10 22:15:00,96,80.6,8,1221.23
6668,1988,39,2024-12-18 12:58:00,38,49.6,8,432.59
6669,375,11,2025-02-15 13:19:00,67,48.38,8,720.53
6670,1433,37,2025-01-13 05:18:00,53,41.91,12,340.78
6671,593,9,2024-05-09 00:34:00,20,20.16,8,189.15
6672,1378,16,2025-04-20 18:44:00,99,132.69,35,1762.02
6673,692,49,2024-11-16 05:28:00,111,147.82,13,1926.26
6674,363,2,2024-10-18 03:35:00,92,100.65,5,958.6
6675,1605,50,2024-07-15 12:07:00,43,60.0,1,843.27
6676,1000,1,2024-03-23 00:38:00,107,145.29,0,2044.8
6677,1381,16,2024-07-02 03:53:00,116,141.25,2,1235.66
6678,700,42,2024-04-19 07:07:00,66,42.86,11,726.61
6679,490,32,2024-11-02 15:00:00,78,74.13,9,1258.82
6680,483,30,2025-01-25 15:58:00,54,59.15,5,927.85
6681,407,30,2024-02-14 15:08:00,14,17.03,10,175.48
6682,466,2,2024-01-04 06:59:00,33,29.8,12,409.86
6683,1655,27,2024-05-19 14:48:00,42,59.83,2,592.82
6684,1856,16,2024-02-05 03:22:00,21,23.84,7,336.19
6685,1105,49,2025-02-08 22:19:00,30,21.81,13,217.55
6686,754,20,2025-03-28 06:01:00,85,118.36,0,2126.7
6687,1315,42,2025-04-28 09:44:00,82,57.87,2,668.85
6688,781,41,2024-06-24 06:54:00,114,141.19,13,1830.02
6689,425,26,2024-06-05 13:56:00,100,77.62,2,1200.7
6690,618,21,2024-03-27 05:32:00,106,124.55,6,1169.78
6691,666,44,2024-04-20 09:32:00,94,83.56,5,1356.91
6692,1220,29,2025-01-25 19:36:00,37,45.91,36,530.39
6693,898,30,2024-06-10 17:15:00,92,73.52,5,675.86
6694,1245,32,2024-01-01 21:24:00,47,28.48,13,309.98
6695,295,13,2025-04-20 22:50:00,104,122.37,10,1322.68
6696,319,20,2024-05-13 14:32:00,36,21.87,14,369.6
6697,30,7,2024-07-23 06:09:00,73,85.48,6,1240.09
6698,1170,8,2024-05-09 03:55:00,12,14.5,4,171.16
6699,1240,41,2024-07-22 06:52:00,62,89.34,5,1129.67
6700,313,47,2024-02-07 05:58:00,61,88.6,8,1315.01
6701,1928,19,2024-04-13 12:31:00,63,66.7,15,941.27
6702,888,31,2024-12-03 09:24:00,71,82.83,5,982.7
6703,1053,27,2024-12-29 06:00:00,110,74.81,7,752.68
6704,272,32,2024-11-10 17:47:00,112,162.35,4,2616.73
6705,1700,29,2024-01-01 05:41:00,63,75.58,15,695.81
6706,1161,25,2024-02-06 09:54:00,87,74.37,3,1232.39
6707,721,8,2024-06-06 23:29:00,55,53.91,3,956.73
6708,1514,3,2025-02-11 06:34:00,46,51.74,10,918.22
6709,308,26,2024-01-15 13:32:00,33,44.77,14,611.7
6710,1456,26,2024-02-06 09:49:00,20,25.56,12,302.26
6711,1378,24,2024-11-10 05:39:00,34,25.24,10,442.5
6712,926,34,2024-11-02 01:58:00,80,84.34,1,1031.95
6713,31,13,2024-01-29 22:56:00,108,86.43,15,1328.18
6714,1676,47,2025-05-06 23:04:00,20,15.31,4,194.25
6715,51,42,2024-03-12 07:55:00,77,89.54,11,1287.97
6716,1705,22,2024-12-25 03:44:00,97,70.36,4,1253.5
6717,73,30,2024-03-19 04:12:00,15,19.66,7,230.36
6718,1134,10,2024-04-23 07:36:00,79,91.29,11,792.05
6719,1432,8,2025-05-05 07:40:00,107,159.72,15,2496.58
6720,962,16,2024-10-04 21:29:00,87,64.52,14,767.8
6721,897,35,2025-02-24 05:15:00,60,36.42,9,357.77
6722,1215,50,2024-07-15 13:21:00,23,20.11,8,321.01
6723,772,22,2024-08-23 08:12:00,13,18.31,4,296.63
6724,783,34,2024-02-03 09:43:00,96,141.72,9,2280.97
6725,1259,41,2024-03-04 18:32:00,99,98.52,13,958.77
6726,1209,33,2024-02-10 02:13:00,11,14.12,8,146.51
6727,1325,14,2024-10-26 03:18:00,20,22.43,3,348.74
6728,155,45,2025-05-06 20:28:00,85,82.38,22,676.46
6729,692,1,2024-08-20 08:36:00,53,34.32,9,371.64
6730,1735,11,2024-08-13 03:52:00,117,132.39,0,1247.22
6731,1066,18,2025-05-14 20:16:00,107,153.37,36,1359.58
6732,774,38,2024-04-19 21:26:00,113,85.99,1,1134.75
6733,1078,50,2024-06-18 03:57:00,93,110.35,7,1029.25
6734,1037,7,2024-04-10 15:00:00,104,92.36,9,809.5
6735,498,31,2024-07-29 05:11:00,63,86.17,10,1207.22
6736,251,46,2024-06-16 04:23:00,111,119.95,11,1059.96
6737,884,15,2024-06-10 15:33:00,19,28.39,3,343.91
6738,1613,50,2024-05-22 22:27:00,62,83.1,8,1334.51
6739,218,13,2024-03-28 21:58:00,89,58.1,3,915.69
6740,1818,12,2025-03-02 19:41:00,22,31.81,43,500.17
6741,1892,44,2025-03-17 10:43:00,25,33.88,11,449.13
6742,1876,8,2025-02-27 01:06:00,46,43.5,4,431.22
6743,1527,24,2024-05-07 10:40:00,110,124.61,12,1631.61
6744,1045,38,2024-01-08 03:50:00,44,64.49,3,1063.51
6745,1420,16,2024-06-21 13:14:00,113,76.1,15,1230.5
6746,810,4,2024-03-14 14:06:00,60,66.29,5,837.35
6747,1836,41,2024-10-11 17:17:00,69,73.23,14,1287.62
6748,1117,5,2025-03-13 19:12:00,118,172.15,24,1906.0
6749,1372,29,2025-01-17 01:22:00,21,12.84,8,163.62
6750,4,41,2024-10-11 00:11:00,76,56.86,3,577.45
6751,1443,6,2024-12-22 09:53:00,75,56.66,2,924.13
6752,617,48,2024-04-29 00:17:00,107,92.66,12,1266.74
6753,1091,41,2024-10-28 09:09:00,111,99.33,13,1014.22
6754,1188,49,2024-01-09 00:59:00,21,23.77,13,315.18
6755,1496,39,2024-04-25 07:17:00,56,33.96,8,307.0
6756,746,6,2024-12-07 02:12:00,90,57.55,0,715.52
6757,797,25,2024-02-06 15:00:00,59,72.72,3,863.73
6758,1482,26,2024-10-11 23:17:00,119,115.71,4,1846.63
6759,1995,2,2025-04-21 19:33:00,72,51.4,29,806.14
6760,1882,5,2024-09-19 03:34:00,59,65.88,4,676.14
6761,576,17,2025-04-04 08:03:00,51,47.58,4,785.37
6762,634,32,2025-01-22 14:10:00,20,26.24,13,433.87
6763,1332,26,2024-03-19 00:45:00,84,56.02,0,980.54
6764,1984,18,2024-10-26 21:58:00,47,68.48,15,1051.58
6765,323,13,2024-02-04 19:01:00,18,17.91,34,219.12
6766,1688,34,2025-04-16 12:15:00,114,113.33,3,1697.18
6767,1626,24,2025-02-06 17:36:00,37,50.25,8,767.14
6768,1890,49,2024-12-01 01:51:00,112,97.92,1,1546.17
6769,1901,24,2024-12-21 14:05:00,115,161.76,5,2639.44
6770,651,25,2025-05-07 11:24:00,119,168.52,8,1518.09
6771,878,21,2024-07-21 12:26:00,68,46.62,14,733.36
6772,1935,8,2025-05-12 02:52:00,25,18.16,15,148.54
6773,1070,45,2024-12-02 00:44:00,53,61.66,6,965.1
6774,1167,28,2024-09-08 20:37:00,113,86.69,36,851.66
6775,1478,22,2024-03-11 11:29:00,63,42.23,0,638.27
6776,1876,16,2024-04-06 11:55:00,115,131.87,8,1761.14
6777,1722,34,2024-08-01 02:32:00,65,78.33,6,1215.56
6778,1678,17,2024-04-14 08:09:00,30,34.0,15,455.66
6779,445,9,2025-02-27 03:44:00,98,59.1,7,602.23
6780,1194,35,2024-10-16 06:00:00,82,50.21,0,425.5
6781,1004,27,2024-06-25 17:19:00,116,146.37,0,1326.16
6782,623,3,2025-03-24 10:27:00,52,65.63,4,1072.45
6783,922,36,2024-09-07 01:43:00,104,138.86,1,1958.89
6784,1251,4,2024-03-14 21:58:00,69,87.07,0,932.72
6785,396,26,2024-11-05 02:49:00,86,110.63,3,1456.26
6786,396,50,2024-09-24 13:56:00,44,47.41,6,559.62
6787,837,38,2025-04-10 13:05:00,62,76.29,12,1337.81
6788,1376,31,2025-03-29 02:29:00,100,101.19,5,1414.36
6789,1467,44,2024-10-19 22:19:00,96,125.73,12,1788.87
6790,733,18,2024-12-28 17:40:00,88,89.4,2,1315.62
6791,543,7,2024-12-19 04:16:00,51,68.81,14,1068.1
6792,968,3,2024-07-04 01:50:00,78,103.29,15,1175.28
6793,693,3,2024-06-13 13:10:00,43,37.23,2,500.18
6794,1951,48,2025-03-23 23:34:00,78,93.08,12,1155.96
6795,1968,38,2025-01-01 11:55:00,13,8.99,3,154.64
6796,412,34,2024-08-24 01:28:00,45,60.94,2,669.61
6797,345,2,2024-02-21 07:17:00,117,135.85,9,1374.52
6798,1818,48,2024-03-30 17:42:00,107,153.64,9,1254.7
6799,800,12,2024-06-08 15:34:00,65,79.21,6,1263.73
6800,1722,29,2025-04-19 05:13:00,62,74.21,15,1273.21
6801,477,4,2024-09-13 21:36:00,11,8.99,10,141.73
6802,635,26,2024-12-01 16:18:00,112,158.21,5,2586.89
6803,2000,48,2025-04-27 01:55:00,86,76.51,12,1042.16
6804,209,32,2024-08-23 22:42:00,34,22.15,15,302.63
6805,7,37,2024-11-13 02:44:00,102,113.63,8,1359.92
6806,859,5,2024-08-26 00:38:00,83,77.61,2,1204.78
6807,442,46,2025-03-06 11:25:00,103,151.68,10,1945.2
6808,815,9,2024-02-05 01:46:00,90,102.2,4,1355.86
6809,710,30,2025-01-23 18:44:00,53,49.62,11,795.98
6810,1568,17,2024-06-01 08:04:00,54,53.12,12,786.13
6811,85,24,2025-01-07 14:57:00,30,31.42,13,299.98
6812,1812,12,2024-01-12 05:07:00,67,59.45,5,964.5
6813,1150,14,2024-10-15 22:01:00,51,39.5,0,362.42
6814,465,42,2024-09-01 22:25:00,99,125.42,14,1235.06
6815,1376,14,2024-03-19 23:17:00,76,112.66,6,1837.36
6816,289,15,2024-11-27 14:57:00,71,101.17,13,1306.64
6817,1253,18,2025-04-23 12:24:00,120,130.89,6,2134.5
6818,568,8,2025-05-10 09:32:00,46,34.07,1,574.93
6819,904,23,2024-08-31 20:59:00,46,45.7,32,607.65
6820,1386,48,2024-08-12 17:23:00,60,80.37,11,713.49
6821,1425,38,2024-04-01 08:08:00,67,74.44,8,882.8
6822,1396,9,2025-03-09 20:39:00,95,104.84,33,934.34
6823,709,10,2024-04-03 21:33:00,72,106.4,6,1198.32
6824,178,36,2024-08-27 15:33:00,60,48.99,2,526.03
6825,1147,31,2024-12-06 15:28:00,48,48.02,13,757.54
6826,1197,29,2024-12-03 23:04:00,12,9.29,14,153.52
6827,1955,12,2024-09-11 15:55:00,82,119.23,1,1996.97
6828,1367,35,2024-09-15 16:42:00,58,57.67,9,882.6
6829,358,1,2024-06-18 21:44:00,13,15.58,10,197.97
6830,1983,19,2024-07-25 05:09:00,115,76.21,6,809.25
6831,834,22,2024-02-17 17:46:00,61,83.68,3,959.09
6832,176,9,2024-02-02 09:57:00,19,22.97,7,347.37
6833,257,41,2024-11-11 16:41:00,117,121.2,1,1613.96
6834,1702,47,2024-08-08 21:32:00,64,56.54,3,972.9
6835,520,28,2025-03-05 13:51:00,16,20.88,3,270.22
6836,1639,50,2025-01-12 11:36:00,40,46.11,14,385.94
6837,1838,45,2024-06-20 11:44:00,120,89.82,12,995.42
6838,1512,9,2024-05-14 12:57:00,57,51.38,11,780.08
6839,1150,29,2025-05-09 06:58:00,50,35.16,7,330.35
6840,1927,12,2024-03-22 14:45:00,25,16.86,2,219.26
6841,123,10,2024-02-12 23:17:00,86,91.76,1,1394.58
6842,1998,35,2024-05-10 14:43:00,50,66.7,10,773.66
6843,1402,32,2024-05-06 09:43:00,92,73.13,5,752.43
6844,1242,5,2024-04-06 04:42:00,100,149.98,7,1823.6
6845,1189,47,2024-05-14 19:33:00,41,37.82,42,545.04
6846,1074,18,2024-07-18 19:33:00,114,145.75,23,1367.44
6847,1601,30,2025-04-01 10:32:00,44,56.38,13,530.92
6848,220,42,2024-04-07 14:03:00,90,65.63,9,782.55
6849,1250,34,2024-05-21 11:36:00,79,116.9,0,1638.82
6850,778,26,2025-04-21 00:36:00,48,48.99,6,868.91
6851,1672,27,2024-03-16 13:18:00,61,76.16,10,991.63
6852,1090,37,2024-10-29 17:31:00,32,47.6,8,742.15
6853,797,16,2024-02-12 04:46:00,77,93.62,4,1392.44
6854,88,38,2025-04-29 05:29:00,49,55.24,1,767.22
6855,189,44,2024-02-10 04:08:00,14,10.69,2,122.0
6856,198,9,2024-11-26 21:32:00,55,36.87,12,482.86
6857,66,21,2024-05-28 03:45:00,59,70.94,5,1274.26
6858,1001,1,2024-01-01 17:55:00,67,70.24,11,616.22
6859,111,49,2024-01-24 06:11:00,30,44.03,13,363.94
6860,496,19,2025-01-24 14:32:00,105,90.12,5,1105.01
6861,1957,17,2025-03-26 17:19:00,64,54.08,7,474.62
6862,127,14,2024-03-12 06:14:00,79,113.64,11,1830.74
6863,498,29,2025-01-01 13:56:00,71,57.69,11,777.65
6864,1102,12,2024-02-09 19:27:00,105,89.24,31,1251.6
6865,1255,27,2024-10-06 04:08:00,44,34.56,4,511.61
6866,1801,6,2024-03-17 11:23:00,74,77.82,6,1194.89
6867,345,45,2024-04-15 00:30:00,79,55.9,3,518.53
6868,1589,50,2024-06-17 14:01:00,94,91.3,1,1147.89
6869,1704,40,2024-12-26 21:46:00,102,121.05,5,1987.22
6870,615,17,2025-04-04 22:52:00,53,46.13,15,519.37
6871,1234,29,2024-02-05 03:14:00,117,81.8,13,1309.14
6872,1708,32,2024-04-17 03:43:00,15,10.76,5,127.74
6873,606,21,2024-11-03 23:51:00,64,89.44,8,1579.87
6874,1083,19,2024-07-09 16:13:00,100,68.96,0,1103.58
6875,30,13,2025-03-14 11:35:00,96,87.4,15,817.4
6876,390,44,2024-04-05 22:51:00,70,64.05,5,826.81
6877,146,39,2024-03-20 12:19:00,33,23.08,0,224.57
6878,1126,50,2024-08-12 05:59:00,119,126.7,0,1632.67
6879,891,27,2025-04-23 23:57:00,109,135.45,9,1854.46
6880,1011,3,2024-07-12 20:39:00,115,101.38,10,1549.24
6881,1400,41,2024-02-29 18:52:00,61,73.0,27,745.06
6882,1356,46,2024-05-02 11:26:00,28,21.56,10,342.42
6883,353,5,2025-03-31 02:55:00,25,34.86,15,280.75
6884,91,1,2024-01-21 17:55:00,27,20.54,1,238.05
6885,269,48,2024-03-26 01:34:00,85,68.98,11,816.37
6886,1570,4,2024-09-27 18:33:00,13,11.21,34,97.63
6887,916,8,2025-03-03 00:55:00,21,18.01,5,191.55
6888,954,23,2025-04-04 18:39:00,102,70.35,17,1199.16
6889,393,37,2024-01-23 12:26:00,51,33.28,12,437.6
6890,1290,47,2024-09-14 11:29:00,101,99.65,1,979.37
6891,1942,13,2024-03-03 13:01:00,40,53.85,11,459.45
6892,1411,20,2025-04-05 10:00:00,60,80.41,6,745.11
6893,949,4,2025-04-22 22:44:00,96,87.79,8,1505.5
6894,1354,28,2024-11-07 08:49:00,108,126.59,10,1558.66
6895,614,25,2024-10-01 13:24:00,69,66.03,8,800.11
6896,1755,8,2024-05-22 05:45:00,74,64.71,0,520.95
6897,1852,1,2025-03-04 22:07:00,37,47.51,14,505.08
6898,917,33,2024-05-18 15:46:00,22,13.54,15,140.85
6899,1663,12,2024-04-07 05:09:00,51,69.48,7,710.92
6900,876,50,2025-01-29 05:41:00,103,74.9,6,1138.99
6901,551,22,2024-01-23 03:21:00,45,31.8,15,383.15
6902,946,35,2024-08-03 13:05:00,15,18.43,1,154.03
6903,1817,23,2024-11-02 02:54:00,25,26.92,12,259.15
6904,1499,18,2024-09-12 19:48:00,40,46.43,23,815.81
6905,1041,43,2024-10-22 02:18:00,17,12.16,12,214.48
6906,1834,15,2024-02-14 10:44:00,54,63.18,1,915.16
6907,1031,31,2024-07-08 15:49:00,53,53.79,3,939.68
6908,435,8,2024-09-17 07:47:00,102,111.83,6,1443.95
6909,1363,48,2024-10-02 08:17:00,42,39.87,10,325.55
6910,1368,13,2024-11-19 17:05:00,41,43.29,9,715.42
6911,1125,20,2024-03-31 19:14:00,30,43.68,27,782.22
6912,929,3,2024-02-03 15:55:00,113,165.36,14,1735.62
6913,1723,32,2024-12-04 01:04:00,16,15.68,6,188.42
6914,709,19,2025-02-08 23:52:00,82,85.1,5,1083.31
6915,478,6,2024-11-17 01:34:00,29,40.33,5,583.69
6916,985,30,2024-06-09 13:54:00,109,156.07,0,1926.33
6917,46,20,2024-02-29 16:27:00,88,117.8,0,1661.83
6918,737,25,2024-07-25 03:05:00,114,144.02,5,1945.21
6919,266,6,2024-12-27 00:30:00,50,52.62,9,536.39
6920,1152,16,2024-01-12 18:31:00,51,40.85,22,609.1
6921,406,8,2025-05-05 08:37:00,120,178.05,4,2317.49
6922,1212,27,2024-10-23 03:33:00,97,93.49,15,1046.87
6923,809,35,2024-08-09 06:16:00,50,59.68,12,1036.22
6924,1368,44,2024-03-27 05:01:00,63,83.68,4,952.56
6925,703,34,2025-01-31 07:03:00,11,8.56,11,114.25
6926,1360,45,2024-12-28 17:49:00,68,63.34,7,667.58
6927,594,40,2024-02-19 23:54:00,120,76.23,11,1252.32
6928,595,36,2025-04-13 17:15:00,20,28.09,5,348.5
6929,336,29,2025-03-08 14:32:00,110,86.76,1,1125.02
6930,1711,44,2024-11-16 06:08:00,74,49.66,2,589.02
6931,971,6,2025-04-05 15:28:00,95,65.02,0,667.05
6932,90,12,2024-01-28 15:55:00,38,37.74,15,419.25
6933,932,49,2024-05-13 03:30:00,90,103.68,8,1491.79
6934,12,2,2025-02-09 01:01:00,106,65.07,2,668.7
6935,121,44,2024-11-22 05:46:00,25,21.22,0,223.93
6936,17,6,2024-02-17 23:52:00,41,55.4,5,503.55
6937,1353,41,2024-10-12 23:56:00,19,21.32,14,334.27
6938,1924,10,2024-05-16 09:15:00,92,92.32,13,1616.13
6939,661,25,2024-02-08 16:46:00,104,144.94,9,1777.37
6940,1175,7,2024-07-10 22:40:00,79,100.32,6,1009.58
6941,814,22,2024-11-13 14:19:00,72,100.48,3,1096.74
6942,945,48,2024-12-18 03:38:00,33,40.51,0,674.78
6943,1615,15,2024-04-24 16:56:00,26,35.32,12,405.31
6944,249,37,2024-08-28 17:40:00,112,145.7,12,1957.41
6945,145,9,2024-07-12 12:26:00,97,112.06,3,1327.95
